peak_name,year,season,sex,success,died,injury_type
Ama Dablam,1990,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1990,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1990,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1990,Autumn,F,FALSE,FALSE,NA
Ama Dablam,1990,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1990,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1990,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1990,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1990,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1990,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1990,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1990,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1990,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1990,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1990,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1990,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1990,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1990,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1990,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1990,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1990,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1990,Autumn,F,TRUE,FALSE,NA
Ama Dablam,1990,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1990,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1990,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1990,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1990,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1990,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1990,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1990,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1990,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1990,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1990,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1990,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1990,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1990,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1990,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1990,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1990,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1990,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1990,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1990,Winter,M,FALSE,FALSE,NA
Ama Dablam,1990,Winter,M,FALSE,FALSE,NA
Ama Dablam,1990,Winter,M,TRUE,FALSE,NA
Ama Dablam,1990,Winter,M,TRUE,FALSE,NA
Ama Dablam,1990,Winter,M,TRUE,FALSE,NA
Ama Dablam,1990,Winter,M,FALSE,FALSE,NA
Ama Dablam,1990,Winter,M,TRUE,FALSE,NA
Ama Dablam,1990,Winter,M,FALSE,FALSE,NA
Ama Dablam,1990,Winter,M,TRUE,FALSE,NA
Ama Dablam,1990,Winter,F,FALSE,FALSE,NA
Ama Dablam,1990,Winter,M,FALSE,FALSE,NA
Ama Dablam,1990,Winter,M,FALSE,FALSE,NA
Ama Dablam,1990,Winter,M,TRUE,FALSE,NA
Ama Dablam,1990,Winter,M,TRUE,FALSE,Exposure / frostbite
Ama Dablam,1990,Winter,M,TRUE,FALSE,NA
Ama Dablam,1990,Winter,M,TRUE,FALSE,NA
Ama Dablam,1990,Winter,M,TRUE,FALSE,NA
Ama Dablam,1990,Winter,M,TRUE,FALSE,NA
Ama Dablam,1990,Winter,M,TRUE,FALSE,NA
Ama Dablam,1991,Spring,M,FALSE,FALSE,NA
Ama Dablam,1991,Spring,M,FALSE,FALSE,NA
Ama Dablam,1991,Spring,M,FALSE,FALSE,NA
Ama Dablam,1991,Spring,F,FALSE,FALSE,NA
Ama Dablam,1991,Spring,M,FALSE,FALSE,NA
Ama Dablam,1991,Spring,M,FALSE,FALSE,NA
Ama Dablam,1991,Spring,M,FALSE,FALSE,NA
Ama Dablam,1991,Spring,M,FALSE,FALSE,NA
Ama Dablam,1991,Spring,M,FALSE,FALSE,NA
Ama Dablam,1991,Spring,M,FALSE,FALSE,NA
Ama Dablam,1991,Spring,M,FALSE,FALSE,NA
Ama Dablam,1991,Spring,M,FALSE,FALSE,NA
Ama Dablam,1991,Spring,M,FALSE,FALSE,NA
Ama Dablam,1991,Spring,M,FALSE,FALSE,NA
Ama Dablam,1991,Spring,M,FALSE,FALSE,NA
Ama Dablam,1991,Spring,M,TRUE,FALSE,NA
Ama Dablam,1991,Spring,M,FALSE,FALSE,NA
Ama Dablam,1991,Spring,M,FALSE,FALSE,NA
Ama Dablam,1991,Spring,M,FALSE,FALSE,NA
Ama Dablam,1991,Spring,F,FALSE,FALSE,NA
Ama Dablam,1991,Spring,M,FALSE,FALSE,NA
Ama Dablam,1991,Spring,M,FALSE,FALSE,NA
Ama Dablam,1991,Spring,M,FALSE,FALSE,NA
Ama Dablam,1991,Spring,M,FALSE,FALSE,NA
Ama Dablam,1991,Spring,F,FALSE,FALSE,NA
Ama Dablam,1991,Spring,M,FALSE,FALSE,NA
Ama Dablam,1991,Spring,M,FALSE,FALSE,NA
Ama Dablam,1991,Spring,M,FALSE,FALSE,NA
Ama Dablam,1991,Spring,M,FALSE,FALSE,NA
Ama Dablam,1991,Spring,M,FALSE,FALSE,NA
Ama Dablam,1991,Spring,M,FALSE,FALSE,NA
Ama Dablam,1991,Spring,F,FALSE,FALSE,NA
Ama Dablam,1991,Spring,F,FALSE,FALSE,NA
Ama Dablam,1991,Spring,M,FALSE,FALSE,NA
Ama Dablam,1991,Spring,M,FALSE,FALSE,NA
Ama Dablam,1991,Spring,M,FALSE,FALSE,NA
Ama Dablam,1991,Spring,M,FALSE,FALSE,NA
Ama Dablam,1991,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1991,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1991,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1991,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1991,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1991,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1991,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1991,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1991,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1991,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1991,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1991,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1991,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1991,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1991,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1991,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1991,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1991,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1991,Autumn,M,FALSE,FALSE,Exposure / frostbite
Ama Dablam,1991,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1991,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1991,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1991,Autumn,F,TRUE,FALSE,NA
Ama Dablam,1991,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1991,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1991,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1991,Autumn,F,FALSE,FALSE,NA
Ama Dablam,1991,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1991,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1991,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1991,Winter,M,TRUE,FALSE,NA
Ama Dablam,1991,Winter,M,FALSE,FALSE,NA
Ama Dablam,1991,Winter,M,FALSE,FALSE,NA
Ama Dablam,1991,Winter,M,FALSE,FALSE,NA
Ama Dablam,1991,Winter,M,FALSE,FALSE,NA
Ama Dablam,1991,Winter,F,TRUE,FALSE,NA
Ama Dablam,1991,Winter,M,TRUE,FALSE,NA
Ama Dablam,1992,Spring,M,TRUE,FALSE,NA
Ama Dablam,1992,Spring,M,TRUE,FALSE,NA
Ama Dablam,1992,Spring,M,TRUE,FALSE,NA
Ama Dablam,1992,Spring,M,TRUE,TRUE,NA
Ama Dablam,1992,Spring,M,FALSE,FALSE,NA
Ama Dablam,1992,Spring,M,TRUE,FALSE,NA
Ama Dablam,1992,Spring,M,FALSE,FALSE,NA
Ama Dablam,1992,Spring,F,FALSE,FALSE,NA
Ama Dablam,1992,Spring,M,TRUE,FALSE,NA
Ama Dablam,1992,Spring,M,FALSE,FALSE,NA
Ama Dablam,1992,Spring,M,FALSE,FALSE,NA
Ama Dablam,1992,Spring,M,FALSE,FALSE,NA
Ama Dablam,1992,Spring,M,FALSE,FALSE,NA
Ama Dablam,1992,Spring,M,FALSE,FALSE,NA
Ama Dablam,1992,Spring,M,FALSE,FALSE,NA
Ama Dablam,1992,Spring,M,FALSE,FALSE,NA
Ama Dablam,1992,Spring,M,FALSE,FALSE,NA
Ama Dablam,1992,Spring,F,FALSE,FALSE,NA
Ama Dablam,1992,Spring,M,FALSE,FALSE,NA
Ama Dablam,1992,Spring,M,FALSE,FALSE,NA
Ama Dablam,1992,Spring,M,FALSE,FALSE,NA
Ama Dablam,1992,Spring,M,FALSE,FALSE,NA
Ama Dablam,1992,Spring,M,FALSE,FALSE,NA
Ama Dablam,1992,Spring,M,FALSE,FALSE,NA
Ama Dablam,1992,Spring,M,FALSE,FALSE,NA
Ama Dablam,1992,Spring,M,FALSE,FALSE,NA
Ama Dablam,1992,Spring,M,TRUE,FALSE,NA
Ama Dablam,1992,Spring,M,FALSE,FALSE,NA
Ama Dablam,1992,Spring,M,FALSE,FALSE,NA
Ama Dablam,1992,Spring,M,FALSE,FALSE,NA
Ama Dablam,1992,Spring,M,TRUE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1992,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1992,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1992,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,Falling rock / ice
Ama Dablam,1992,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1992,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,F,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1992,Autumn,F,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,F,TRUE,FALSE,NA
Ama Dablam,1992,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,F,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1992,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1992,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1992,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1992,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1992,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1992,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1992,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1992,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1992,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1992,Autumn,F,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1992,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1992,Autumn,F,FALSE,FALSE,NA
Ama Dablam,1992,Winter,M,TRUE,FALSE,NA
Ama Dablam,1992,Winter,M,FALSE,FALSE,NA
Ama Dablam,1992,Winter,M,FALSE,FALSE,NA
Ama Dablam,1992,Winter,M,FALSE,FALSE,NA
Ama Dablam,1992,Winter,M,FALSE,FALSE,NA
Ama Dablam,1992,Winter,M,TRUE,FALSE,NA
Ama Dablam,1992,Winter,M,TRUE,FALSE,Falling rock / ice
Ama Dablam,1992,Winter,M,FALSE,FALSE,NA
Ama Dablam,1992,Winter,M,FALSE,FALSE,NA
Ama Dablam,1992,Winter,M,FALSE,FALSE,NA
Ama Dablam,1992,Winter,M,TRUE,FALSE,NA
Ama Dablam,1992,Winter,M,TRUE,FALSE,NA
Ama Dablam,1992,Winter,M,FALSE,FALSE,NA
Ama Dablam,1992,Winter,M,FALSE,FALSE,AMS
Ama Dablam,1992,Winter,M,FALSE,FALSE,NA
Ama Dablam,1992,Winter,M,TRUE,FALSE,NA
Ama Dablam,1992,Winter,M,FALSE,FALSE,NA
Ama Dablam,1992,Winter,M,TRUE,FALSE,NA
Ama Dablam,1992,Winter,M,FALSE,FALSE,NA
Ama Dablam,1992,Winter,M,TRUE,FALSE,NA
Ama Dablam,1992,Winter,M,TRUE,FALSE,NA
Ama Dablam,1992,Winter,M,TRUE,FALSE,NA
Ama Dablam,1992,Winter,M,TRUE,FALSE,NA
Ama Dablam,1992,Winter,M,TRUE,FALSE,NA
Ama Dablam,1992,Winter,M,FALSE,FALSE,NA
Ama Dablam,1992,Winter,M,TRUE,FALSE,NA
Ama Dablam,1992,Winter,F,FALSE,FALSE,NA
Ama Dablam,1992,Winter,M,FALSE,FALSE,NA
Ama Dablam,1992,Winter,M,TRUE,FALSE,NA
Ama Dablam,1992,Winter,M,TRUE,FALSE,NA
Ama Dablam,1992,Winter,M,TRUE,FALSE,NA
Ama Dablam,1992,Winter,M,TRUE,FALSE,NA
Ama Dablam,1992,Winter,M,TRUE,FALSE,NA
Ama Dablam,1992,Winter,M,TRUE,FALSE,Exposure / frostbite
Ama Dablam,1993,Spring,M,FALSE,FALSE,NA
Ama Dablam,1993,Spring,M,TRUE,FALSE,NA
Ama Dablam,1993,Spring,M,FALSE,FALSE,NA
Ama Dablam,1993,Spring,F,FALSE,FALSE,NA
Ama Dablam,1993,Spring,M,FALSE,FALSE,NA
Ama Dablam,1993,Spring,M,FALSE,FALSE,NA
Ama Dablam,1993,Spring,M,FALSE,FALSE,NA
Ama Dablam,1993,Spring,F,FALSE,FALSE,NA
Ama Dablam,1993,Spring,F,FALSE,FALSE,NA
Ama Dablam,1993,Spring,M,TRUE,FALSE,NA
Ama Dablam,1993,Spring,M,FALSE,FALSE,NA
Ama Dablam,1993,Spring,M,FALSE,FALSE,NA
Ama Dablam,1993,Spring,M,FALSE,FALSE,NA
Ama Dablam,1993,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1993,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1993,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1993,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1993,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1993,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1993,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1993,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1993,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1993,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1993,Autumn,F,FALSE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1993,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1993,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,F,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,F,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1993,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1993,Autumn,M,FALSE,FALSE,Fall
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1993,Winter,M,TRUE,FALSE,NA
Ama Dablam,1993,Winter,M,TRUE,FALSE,NA
Ama Dablam,1993,Winter,M,FALSE,FALSE,NA
Ama Dablam,1993,Winter,M,TRUE,FALSE,NA
Ama Dablam,1993,Winter,M,FALSE,FALSE,NA
Ama Dablam,1993,Winter,M,TRUE,FALSE,NA
Ama Dablam,1993,Winter,F,TRUE,FALSE,NA
Ama Dablam,1993,Winter,M,TRUE,FALSE,NA
Ama Dablam,1993,Winter,M,TRUE,FALSE,NA
Ama Dablam,1993,Winter,M,TRUE,FALSE,NA
Ama Dablam,1993,Winter,M,TRUE,FALSE,NA
Ama Dablam,1993,Winter,F,FALSE,FALSE,NA
Ama Dablam,1993,Winter,M,FALSE,FALSE,NA
Ama Dablam,1993,Winter,M,TRUE,FALSE,NA
Ama Dablam,1993,Winter,M,TRUE,FALSE,NA
Ama Dablam,1993,Winter,F,TRUE,FALSE,NA
Ama Dablam,1993,Winter,M,TRUE,FALSE,NA
Ama Dablam,1993,Winter,M,FALSE,FALSE,NA
Ama Dablam,1993,Winter,M,FALSE,FALSE,NA
Ama Dablam,1993,Winter,M,FALSE,FALSE,NA
Ama Dablam,1993,Winter,M,FALSE,FALSE,NA
Ama Dablam,1994,Spring,M,FALSE,FALSE,NA
Ama Dablam,1994,Spring,M,FALSE,FALSE,NA
Ama Dablam,1994,Spring,M,FALSE,FALSE,NA
Ama Dablam,1994,Spring,F,FALSE,FALSE,NA
Ama Dablam,1994,Spring,M,FALSE,FALSE,NA
Ama Dablam,1994,Spring,M,FALSE,FALSE,NA
Ama Dablam,1994,Spring,M,TRUE,FALSE,NA
Ama Dablam,1994,Spring,M,TRUE,FALSE,NA
Ama Dablam,1994,Spring,M,TRUE,FALSE,NA
Ama Dablam,1994,Spring,M,TRUE,FALSE,NA
Ama Dablam,1994,Spring,M,FALSE,FALSE,NA
Ama Dablam,1994,Spring,M,FALSE,FALSE,NA
Ama Dablam,1994,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1994,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1994,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1994,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1994,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1994,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1994,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,F,FALSE,FALSE,AMS
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1994,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1994,Autumn,F,FALSE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,F,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1994,Autumn,M,FALSE,FALSE,AMS
Ama Dablam,1994,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1994,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1994,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,F,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,Exposure / frostbite
Ama Dablam,1994,Autumn,M,TRUE,FALSE,Exposure / frostbite
Ama Dablam,1994,Autumn,M,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,Exposure / frostbite
Ama Dablam,1994,Autumn,F,TRUE,FALSE,NA
Ama Dablam,1994,Autumn,M,TRUE,FALSE,Exposure / frostbite
Ama Dablam,1994,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1994,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1994,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1994,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1994,Autumn,M,FALSE,FALSE,NA
Ama Dablam,1994,Autumn,F,FALSE,FALSE,AMS
Ama Dablam,1994,Winter,M,FALSE,FALSE,NA
Ama Dablam,1994,Winter,M,TRUE,FALSE,NA
Ama Dablam,1994,Winter,M,TRUE,FALSE,NA
Ama Dablam,1994,Winter,F,FALSE,FALSE,NA
Ama Dablam,1995,Spring,M,TRUE,FALSE,NA
Ama Dablam,1995,Spring,M,TRUE,FALSE,NA
